,,,corect_length,,,,,,,,,,,,,i_length_slot,,,,,,,,,,,,,,,,,,,,,,,,roll_length,,,,,hcrop,tcrop,d_cut_width_i,
MC8000000594,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000595,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000596,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000597,60,2200,11743,0,247,1800,3701,94.224,94.223,94.223,0,0,A1,C,M,1,3701,3701,12.917,12.917,12.917,247,1800,3701,3701,3701,12.914,12.917,12.917,3701,12.914,0,0,247,1800,0,0,59.7,2260,12193,12.914,0.9,-0.9,L,0,0,0,0
MC8000000598,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000599,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000600,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000601,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000602,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000603,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000604,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000605,70,2200,10065,0,247,1800,3710,93.983,93.983,93.983,0,0,A1,C,M,1,3710,3710,12.948,12.948,12.948,247,1800,3710,3710,3710,12.947,12.948,12.948,3710,12.947,0,0,247,1800,0,0,69.6,2260,10485,12.947,1.1,-1.1,L,0,0,0,0
MC8000000606,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000607,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000608,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000609,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000610,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000611,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000612,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000613,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000614,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000615,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000616,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000617,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000618,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000619,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000620,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000621,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000622,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000623,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000624,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000625,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000626,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000627,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000628,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000629,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000630,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000631,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000632,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000633,45,2200,11387,0,247,1800,2690,94.273,94.269,94.269,0,0,A1,C,M,1,2690,2690,9.388,9.388,9.388,247,1800,2690,2690,2690,9.387,9.388,9.388,2690,9.387,0,0,247,1800,0,0,44.7,2260,11837,9.387,0.9,-0.9,L,0,0,0,0
MC8000000634,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000635,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000636,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000637,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000638,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000639,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000640,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000641,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000642,45,2200,11000,0,247,1800,2595,94.394,94.391,94.391,0,0,A1,C,M,1,2595,2595,9.057,9.057,9.057,247,1800,2595,2595,2595,9.057,9.057,9.057,2595,9.057,0,0,247,1800,0,0,44.7,2260,11420,9.056,0.9,-0.9,L,0,0,0,0
MC8000000643,45,2200,10700,0,247,1800,2527,94.297,94.296,94.296,0,0,A1,C,M,1,2527,2527,8.82,8.82,8.82,247,1800,2527,2527,2527,8.819,8.82,8.82,2527,8.819,0,0,247,1800,0,0,44.7,2260,11120,8.818,0.9,-0.9,L,0,0,0,0
MC8000000644,45,2200,10700,0,247,1800,2527,94.297,94.296,94.296,0,0,A1,C,M,1,2527,2527,8.82,8.82,8.82,247,1800,2527,2527,2527,8.819,8.82,8.82,2527,8.819,0,0,247,1800,0,0,44.7,2260,11120,8.818,0.9,-0.9,L,0,0,0,0
MC8000000645,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000646,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000647,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000648,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000649,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000650,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000651,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000652,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000653,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000654,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000655,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000656,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000657,50,2200,11719,0,247,1800,3075,94.311,94.314,94.314,0,0,A1,C,M,1,3075,3075,10.732,10.732,10.732,247,1800,3075,3075,3075,10.729,10.732,10.732,3075,10.729,0,0,247,1800,0,0,49.7,2260,12169,10.73,0.9,-0.9,L,0,0,0,0
MC8000000658,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000659,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000660,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000661,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000662,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000663,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000664,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000665,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000666,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000667,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000668,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000669,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000670,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000671,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000672,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000673,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000674,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000675,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000676,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000677,50,2200,11300,0,247,1800,2969,94.182,94.18,94.18,0,0,A1,C,M,1,2969,2969,10.362,10.362,10.362,247,1800,2969,2969,2969,10.361,10.362,10.362,2969,10.361,0,0,247,1800,0,0,49.7,2260,11750,10.36,0.9,-0.9,L,0,0,0,0
MC8000000678,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000679,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000680,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000681,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000682,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000683,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000684,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000685,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000686,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
MC8000000687,50,2200,11273,0,247,1800,2962,94.173,94.176,94.176,0,0,A1,C,M,1,2962,2962,10.338,10.338,10.338,247,1800,2962,2962,2962,10.336,10.338,10.338,2962,10.336,0,0,247,1800,0,0,49.7,2260,11723,10.336,0.9,-0.9,L,0,0,0,0
